Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR25680444	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 3.1414920972232113e-06)	(11.0, 1.7278206534727664e-05)	(12.0, 3.141492097223211e-05)	(13.0, 7.382506428474547e-05)	(14.0, 0.00013979639832643293)	(15.0, 0.00017278206534727665)	(16.0, 0.00018063579559033467)	(17.0, 0.0002466071296320221)	(18.0, 0.0005089217197501603)	(19.0, 0.0008717640569794413)	(20.0, 0.0012408893784031686)	(21.0, 0.0017152546850838736)	(22.0, 0.002299572215167391)	(23.0, 0.003666121277459488)	(24.0, 0.0056672517433906736)	(25.0, 0.00802022932421086)	(26.0, 0.01049572509682275)	(27.0, 0.012394757069594182)	(28.0, 0.016654620353428858)	(29.0, 0.021613465628895694)	(30.0, 0.027139350227911325)	(31.0, 0.03573604335196264)	(32.0, 0.04124622049049216)	(33.0, 0.04662131346884107)	(34.0, 0.060808291779901096)	(35.0, 0.0766586901564408)	(36.0, 0.09386935461107818)	(37.0, 0.11238059679396595)	(38.0, 0.12802836893023478)	(39.0, 0.19650033068131187)	(40.0, 0.27718798445244147)	(41.0, 0.31296015496352214)	(42.0, 0.34104823580479493)	(43.0, 0.337488925258641)	(44.0, 0.3587929539159602)	(45.0, 0.5364427612678843)	(46.0, 0.7122893521560021)	(47.0, 0.9329571815412522)	(48.0, 1.4676532732030803)	(49.0, 1.8103335141523826)	(50.0, 1.9204365291758618)	(51.0, 2.0327857110488554)	(52.0, 11.449615610953849)	(53.0, 20.973996063553326)	(54.0, 21.068445023456345)	(55.0, 14.204287932515724)	(56.0, 7.023187274632302)	(57.0, 6.6763084294950605)	(58.0, 3.72295715248245)	(59.0, 0.7492128795207151)	(60.0, 0.6468866281839121)	(61.0, 0.41759383224573565)	(62.0, 0.23117454970441306)	(63.0, 0.18568888562871821)	(64.0, 0.13751881655594608)	(65.0, 0.10726310616758934)	(66.0, 0.08264637409374825)	(67.0, 0.06170832926575555)	(68.0, 0.05045707531955061)	(69.0, 0.03889324290967197)	(70.0, 0.028688105831842368)	(71.0, 0.023159079740729515)	(72.0, 0.01943798235156862)	(73.0, 0.016075015061491175)	(74.0, 0.013602660780976506)	(75.0, 0.012850273423691548)	(76.0, 0.01205076368494824)	(77.0, 0.011543412711246691)	(78.0, 0.01150257331398279)	(79.0, 0.011834000730239838)	(80.0, 0.012793726565941528)	(81.0, 0.012696340310927609)	(82.0, 0.011603101061093931)	(83.0, 0.00877575817359304)	(84.0, 0.004808053654800125)	(85.0, 0.0027943572204800465)	(86.0, 0.002224176404834034)	(87.0, 0.0018047872098547351)	(88.0, 0.0015283359052990924)	(89.0, 0.001143503123389249)	(90.0, 0.0008419198820558207)	(91.0, 0.0007963682466460841)	(92.0, 0.000720972436312727)	(93.0, 0.0006000249905696334)	(94.0, 0.0006173031971043611)	(95.0, 0.0006817037850974369)	(96.0, 0.000669137816708544)	(97.0, 0.0005764637998404593)	(98.0, 0.0002654560822153614)	(99.0, 4.712238145834817e-05)	(100.0, 4.712238145834817e-05)
SRR25680445	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 3.1336620294109223e-06)	(8.0, 6.267324058821845e-06)	(9.0, 7.834155073527305e-06)	(10.0, 9.400986088232768e-06)	(11.0, 7.834155073527305e-06)	(12.0, 1.253464811764369e-05)	(13.0, 2.0368803191170995e-05)	(14.0, 4.3871268411752914e-05)	(15.0, 7.67747197205676e-05)	(16.0, 0.00010497767798526589)	(17.0, 0.0001410147913234915)	(18.0, 0.00022249000408817548)	(19.0, 0.0003290345130881468)	(20.0, 0.0004935517696322202)	(21.0, 0.0007536457180733268)	(22.0, 0.0009432322708526876)	(23.0, 0.0014179820683084424)	(24.0, 0.0023189099017640823)	(25.0, 0.0037086890118078267)	(26.0, 0.005103168614895687)	(27.0, 0.006011930603424855)	(28.0, 0.00997287940860026)	(29.0, 0.01442267949036377)	(30.0, 0.018573214848318535)	(31.0, 0.025064595742243265)	(32.0, 0.028516324467639395)	(33.0, 0.030313479641506557)	(34.0, 0.037798231398754545)	(35.0, 0.04668216325213451)	(36.0, 0.057444725492146326)	(37.0, 0.0691129160586579)	(38.0, 0.07884607032200822)	(39.0, 0.13588655341236053)	(40.0, 0.20254111160894558)	(41.0, 0.2300060924657176)	(42.0, 0.2476815131426099)	(43.0, 0.2298979811257029)	(44.0, 0.21344782230231027)	(45.0, 0.2701592708795744)	(46.0, 0.3296831811282349)	(47.0, 0.42984598740531094)	(48.0, 0.8358792770491282)	(49.0, 1.1446703334272805)	(50.0, 1.2870874385089335)	(51.0, 1.432426683433012)	(52.0, 12.825348543126053)	(53.0, 24.345207217475455)	(54.0, 24.485382187375066)	(55.0, 15.056714895605497)	(56.0, 5.3859972813601695)	(57.0, 5.146265868786175)	(58.0, 2.916351968657363)	(59.0, 0.6363214116921818)	(60.0, 0.5174882470438756)	(61.0, 0.3430811531349813)	(62.0, 0.2006327114330343)	(63.0, 0.15296031097960594)	(64.0, 0.10725114978760353)	(65.0, 0.08229779904740435)	(66.0, 0.0668472784113938)	(67.0, 0.05155344087685379)	(68.0, 0.04293430346495905)	(69.0, 0.03378244350806445)	(70.0, 0.025390496593302)	(71.0, 0.021141250881420787)	(72.0, 0.018809806331539062)	(73.0, 0.016232369312348578)	(74.0, 0.013830417366805106)	(75.0, 0.011922017190893855)	(76.0, 0.009882003209747343)	(77.0, 0.008432684521144792)	(78.0, 0.007530189856674446)	(79.0, 0.006930093578042254)	(80.0, 0.006359767088689467)	(81.0, 0.005342893760145622)	(82.0, 0.0045077728293076115)	(83.0, 0.003628780630057848)	(84.0, 0.0027701572339992554)	(85.0, 0.002356513846117014)	(86.0, 0.0019162343309847788)	(87.0, 0.0015307939013672355)	(88.0, 0.0013318063624996421)	(89.0, 0.0010685787520291245)	(90.0, 0.0008163189586615452)	(91.0, 0.0007144749427056903)	(92.0, 0.0006424007160292392)	(93.0, 0.0005734601513821988)	(94.0, 0.0005405567000733841)	(95.0, 0.0005280220519557403)	(96.0, 0.000523321558911624)	(97.0, 0.00042304437397047457)	(98.0, 0.00017078458060289527)	(99.0, 1.8801972176465536e-05)	(100.0, 1.8801972176465536e-05)
SRR25680446	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 3.04834772465915e-06)	(13.0, 7.6208693116478755e-06)	(14.0, 1.9814260210284476e-05)	(15.0, 3.0483477246591502e-05)	(16.0, 3.6580172695909804e-05)	(17.0, 0.00029568972929193757)	(18.0, 0.0006416771960407511)	(19.0, 0.0008413439720059254)	(20.0, 0.0012681126534582064)	(21.0, 0.002991953291752956)	(22.0, 0.005616580682684484)	(23.0, 0.009850735672236044)	(24.0, 0.014324185958173346)	(25.0, 0.01983407447049476)	(26.0, 0.024863848216182358)	(27.0, 0.02790762341925452)	(28.0, 0.033429705322474565)	(29.0, 0.04105057463412245)	(30.0, 0.054126462199047876)	(31.0, 0.07467385003711287)	(32.0, 0.08901175356004717)	(33.0, 0.11075104535845393)	(34.0, 0.15238537858184859)	(35.0, 0.19155664684371868)	(36.0, 0.22389504368076524)	(37.0, 0.2555704248876985)	(38.0, 0.30882505963749385)	(39.0, 0.4322770457907401)	(40.0, 0.5298470355877678)	(41.0, 0.5650142991132981)	(42.0, 0.6144920310322408)	(43.0, 0.6376991022600709)	(44.0, 0.7316491791340659)	(45.0, 1.3246442620120102)	(46.0, 1.890880948562897)	(47.0, 3.14678954190543)	(48.0, 4.770889766823195)	(49.0, 5.152257881438264)	(50.0, 6.078097479850155)	(51.0, 7.044219469269553)	(52.0, 10.184892501465455)	(53.0, 12.288583177208395)	(54.0, 11.220850613082932)	(55.0, 8.114825101125506)	(56.0, 4.7755735531021335)	(57.0, 4.446379433968467)	(58.0, 3.596029118610036)	(59.0, 2.7848897000338964)	(60.0, 1.9940919058244064)	(61.0, 1.1817438173754387)	(62.0, 1.021583627921847)	(63.0, 0.7839085283517601)	(64.0, 0.588965167185945)	(65.0, 0.516690366808139)	(66.0, 0.405550657114791)	(67.0, 0.27909452427889314)	(68.0, 0.1990479613770685)	(69.0, 0.13356183138207833)	(70.0, 0.10464825321368629)	(71.0, 0.09107853331736608)	(72.0, 0.0843279672811084)	(73.0, 0.07361912172438081)	(74.0, 0.06493437905682689)	(75.0, 0.06344373701946857)	(76.0, 0.05527264094351971)	(77.0, 0.04554231500640771)	(78.0, 0.03848843837154643)	(79.0, 0.03487919466555)	(80.0, 0.03724318832602316)	(81.0, 0.037770552482389204)	(82.0, 0.03902647174494877)	(83.0, 0.03781475352439676)	(84.0, 0.03410339016962424)	(85.0, 0.024972064560407757)	(86.0, 0.01402544788115675)	(87.0, 0.012522612452899788)	(88.0, 0.011672123437719886)	(89.0, 0.007384622362986792)	(90.0, 0.003180950850681823)	(91.0, 0.0011919039603417276)	(92.0, 0.0006035728494825117)	(93.0, 0.0005913794585838751)	(94.0, 0.0006584431085263765)	(95.0, 0.0006447255437654103)	(96.0, 0.0006432013699030806)	(97.0, 0.000577661893822909)	(98.0, 0.0002667304259076756)	(99.0, 2.133843407261405e-05)	(100.0, 2.133843407261405e-05)
SRR25680447	(0.0, 0.0)	(1.0, 0.0)	(2.0, 9.318406290118068e-07)	(3.0, 1.8636812580236136e-06)	(4.0, 1.8636812580236136e-06)	(5.0, 1.8636812580236136e-06)	(6.0, 1.8636812580236136e-06)	(7.0, 4.659203145059034e-06)	(8.0, 7.4547250320944545e-06)	(9.0, 9.318406290118068e-06)	(10.0, 1.4909450064188909e-05)	(11.0, 2.7955218870354206e-05)	(12.0, 4.0069147047507694e-05)	(13.0, 5.7774118998732024e-05)	(14.0, 8.013829409501539e-05)	(15.0, 0.00010157062856228694)	(16.0, 0.000139776094351771)	(17.0, 0.0002143233446727156)	(18.0, 0.0003773954547497818)	(19.0, 0.0006261969026959343)	(20.0, 0.0010697530421055542)	(21.0, 0.0015459236035305875)	(22.0, 0.0017639743107193504)	(23.0, 0.0020109120774074794)	(24.0, 0.0024880144794615245)	(25.0, 0.003999459979718675)	(26.0, 0.005910665109821891)	(27.0, 0.007177968365277948)	(28.0, 0.010550299601671677)	(29.0, 0.0143009581334442)	(30.0, 0.02321308190931312)	(31.0, 0.042664323199305576)	(32.0, 0.054383150949758055)	(33.0, 0.061522913849246526)	(34.0, 0.0845589460390474)	(35.0, 0.11244054949970966)	(36.0, 0.1283694332120375)	(37.0, 0.1680854126611497)	(38.0, 0.20907708193137908)	(39.0, 0.36740239584425916)	(40.0, 0.5837086973755119)	(41.0, 0.6569290066407436)	(42.0, 0.834543421574168)	(43.0, 0.9054024466854839)	(44.0, 0.8471875670692292)	(45.0, 1.4200925041919783)	(46.0, 1.9669748599089436)	(47.0, 3.7031877746087747)	(48.0, 5.3083801695070285)	(49.0, 5.195746728997114)	(50.0, 7.037265089500311)	(51.0, 8.841952449141816)	(52.0, 12.501008251560592)	(53.0, 13.92539095000854)	(54.0, 11.659907467480068)	(55.0, 8.358870425771402)	(56.0, 4.086393255680445)	(57.0, 3.1146875527188835)	(58.0, 2.3922371040898036)	(59.0, 1.4339871798111734)	(60.0, 1.0252446063014344)	(61.0, 0.7659161547693355)	(62.0, 0.6093762475016421)	(63.0, 0.3980599525387476)	(64.0, 0.2347874967264439)	(65.0, 0.20411130321937518)	(66.0, 0.1628736280230867)	(67.0, 0.12259574867468034)	(68.0, 0.08198333854045876)	(69.0, 0.04608697382966594)	(70.0, 0.0404642474742087)	(71.0, 0.038316354824336485)	(72.0, 0.03698941376862367)	(73.0, 0.03419855108473331)	(74.0, 0.031840062452704425)	(75.0, 0.026845396681201145)	(76.0, 0.016061205081647503)	(77.0, 0.008517023349167914)	(78.0, 0.006992532080104598)	(79.0, 0.005919983516112009)	(80.0, 0.005075735906227312)	(81.0, 0.004209124121246331)	(82.0, 0.0032595785202833008)	(83.0, 0.002479627913800418)	(84.0, 0.0020901185308734825)	(85.0, 0.0018208165890890708)	(86.0, 0.0014210569592430055)	(87.0, 0.0011116858704110855)	(88.0, 0.0009318406290118068)	(89.0, 0.0006718570935175128)	(90.0, 0.00044914718318369093)	(91.0, 0.00036341784531460466)	(92.0, 0.000279552188703542)	(93.0, 0.00017145867573817246)	(94.0, 0.00011088903485240502)	(95.0, 8.479749724007443e-05)	(96.0, 7.641093157896816e-05)	(97.0, 6.70925252888501e-05)	(98.0, 3.261442201541324e-05)	(99.0, 7.4547250320944545e-06)	(100.0, 7.4547250320944545e-06)
SRR25680448	(0.0, 3.2053958865058425e-06)	(1.0, 3.2053958865058425e-06)	(2.0, 4.808093829758764e-06)	(3.0, 6.410791773011685e-06)	(4.0, 6.410791773011685e-06)	(5.0, 6.410791773011685e-06)	(6.0, 6.410791773011685e-06)	(7.0, 6.410791773011685e-06)	(8.0, 8.013489716264606e-06)	(9.0, 8.013489716264606e-06)	(10.0, 8.013489716264606e-06)	(11.0, 2.724586503529966e-05)	(12.0, 6.090252184361101e-05)	(13.0, 0.0001586670963820392)	(14.0, 0.0003173341927640784)	(15.0, 0.0004423446323378063)	(16.0, 0.0005625469780817754)	(17.0, 0.0007564734292153789)	(18.0, 0.0010096997042493405)	(19.0, 0.0015289738378632869)	(20.0, 0.002480976416155522)	(21.0, 0.003634918935297626)	(22.0, 0.004610961982738655)	(23.0, 0.006979749542866473)	(24.0, 0.011731748944611384)	(25.0, 0.018682649924499306)	(26.0, 0.025817861167861313)	(27.0, 0.03060832532024429)	(28.0, 0.03975812787827522)	(29.0, 0.05207165617628741)	(30.0, 0.0662988058185436)	(31.0, 0.08875260400351702)	(32.0, 0.10376507563796714)	(33.0, 0.12005650023113308)	(34.0, 0.15964313942948025)	(35.0, 0.1991272059594592)	(36.0, 0.24871948841753436)	(37.0, 0.30248038822601037)	(38.0, 0.3427209281852047)	(39.0, 0.5073741013852936)	(40.0, 0.6929376746510033)	(41.0, 0.7800491159606293)	(42.0, 0.8579145928356293)	(43.0, 0.8565955724283321)	(44.0, 0.8589948112493818)	(45.0, 1.1288763233096277)	(46.0, 1.4318936153466277)	(47.0, 2.099242614635655)	(48.0, 2.9162868072203914)	(49.0, 3.084887425454712)	(50.0, 3.124945257848376)	(51.0, 3.1926191785022304)	(52.0, 10.130536702351858)	(53.0, 17.337334052047197)	(54.0, 17.57530584805728)	(55.0, 11.877612087124776)	(56.0, 5.484520510198376)	(57.0, 4.721488840999206)	(58.0, 3.070546484258485)	(59.0, 1.3644552912904313)	(60.0, 1.0784939107655287)	(61.0, 0.8031760472817691)	(62.0, 0.6542389301132182)	(63.0, 0.512775193454056)	(64.0, 0.3674217088866187)	(65.0, 0.30385229766543487)	(66.0, 0.2499599766256121)	(67.0, 0.19659975130294935)	(68.0, 0.16226515326464203)	(69.0, 0.12177940052012998)	(70.0, 0.08950747473478915)	(71.0, 0.07231853929340157)	(72.0, 0.061388139320416646)	(73.0, 0.05127832069437722)	(74.0, 0.04200831579060232)	(75.0, 0.03441954102929974)	(76.0, 0.02843987500302309)	(77.0, 0.025436419057367113)	(78.0, 0.02344266281596048)	(79.0, 0.022288720296818377)	(80.0, 0.02174220029816913)	(81.0, 0.019935959716123088)	(82.0, 0.01816978658265837)	(83.0, 0.014948363716719997)	(84.0, 0.011653216745391992)	(85.0, 0.009867811236608235)	(86.0, 0.007997462736832078)	(87.0, 0.006782617695846363)	(88.0, 0.006154360102091218)	(89.0, 0.005388270485216322)	(90.0, 0.004734369724369129)	(91.0, 0.004586921513589861)	(92.0, 0.005029266145927668)	(93.0, 0.005739261334788711)	(94.0, 0.00646848889896879)	(95.0, 0.0069861603346394845)	(96.0, 0.007003790012015266)	(97.0, 0.005405900162592104)	(98.0, 0.0021283828686398795)	(99.0, 0.000448755424110818)	(100.0, 0.000448755424110818)
SRR25680449	(0.0, 3.3114978683060346e-06)	(1.0, 3.3114978683060346e-06)	(2.0, 1.6557489341530173e-06)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 3.3114978683060346e-06)	(10.0, 8.278744670765087e-06)	(11.0, 2.1524736143989224e-05)	(12.0, 3.311497868306035e-05)	(13.0, 5.7951212695355606e-05)	(14.0, 8.775469351010992e-05)	(15.0, 9.437768924672199e-05)	(16.0, 0.00012086967219317026)	(17.0, 0.00020862436570328016)	(18.0, 0.0003410842804355216)	(19.0, 0.0005281839099948125)	(20.0, 0.0008510549521546509)	(21.0, 0.0013080416579808838)	(22.0, 0.0017882088488852586)	(23.0, 0.0025250171245833515)	(24.0, 0.0038413375272350007)	(25.0, 0.00581664600567955)	(26.0, 0.008045284071049512)	(27.0, 0.01008019951112357)	(28.0, 0.013085383826611296)	(29.0, 0.016754523464694384)	(30.0, 0.021095897170043593)	(31.0, 0.027824860838441455)	(32.0, 0.033211012121241223)	(33.0, 0.039636973734689086)	(34.0, 0.05245743773183589)	(35.0, 0.0659832507749319)	(36.0, 0.07792120059017514)	(37.0, 0.09042044929409629)	(38.0, 0.10441980653236003)	(39.0, 0.1351869332267914)	(40.0, 0.17669821475494168)	(41.0, 0.20441214041479489)	(42.0, 0.23563459806611836)	(43.0, 0.27593055987660037)	(44.0, 0.33279891276901985)	(45.0, 0.664183815948273)	(46.0, 0.9998157151436288)	(47.0, 1.5961833662468627)	(48.0, 2.395651804609042)	(49.0, 2.6191663204771602)	(50.0, 2.552742640485744)	(51.0, 2.4973164449149716)	(52.0, 11.838997291691468)	(53.0, 21.443662397428422)	(54.0, 21.691322700003298)	(55.0, 13.845634195719128)	(56.0, 5.386035380374374)	(57.0, 4.734031253585731)	(58.0, 2.762661801855532)	(59.0, 0.7764171017009012)	(60.0, 0.6054328765177215)	(61.0, 0.37417276713563546)	(62.0, 0.2408916009320542)	(63.0, 0.18002130286578683)	(64.0, 0.12566637685541157)	(65.0, 0.10147091768063352)	(66.0, 0.08401435666785825)	(67.0, 0.0640940412410633)	(68.0, 0.050841426772102544)	(69.0, 0.04190866127234702)	(70.0, 0.03399252561816145)	(71.0, 0.029414379815228354)	(72.0, 0.02647542545710675)	(73.0, 0.023943785336786785)	(74.0, 0.021792967471322013)	(75.0, 0.02064553345995397)	(76.0, 0.020080923073407794)	(77.0, 0.01915204792134795)	(78.0, 0.01889375108762008)	(79.0, 0.01869009396871926)	(80.0, 0.01685221265180941)	(81.0, 0.015527613504486996)	(82.0, 0.014588803858822235)	(83.0, 0.012245919116995718)	(84.0, 0.010631563906196524)	(85.0, 0.00981196818379078)	(86.0, 0.008888060278533397)	(87.0, 0.008462532802456072)	(88.0, 0.008167809492176836)	(89.0, 0.007583330118420819)	(90.0, 0.0071279991615287395)	(91.0, 0.006868046578866716)	(92.0, 0.005843137988625999)	(93.0, 0.0045483423221183384)	(94.0, 0.004291701237324621)	(95.0, 0.0043811116797688844)	(96.0, 0.0043811116797688844)	(97.0, 0.003313153617240188)	(98.0, 0.0012633364367587523)	(99.0, 0.0002814773188060129)	(100.0, 0.0002814773188060129)
SRR25680450	(0.0, 5.937273418803155e-06)	(1.0, 5.937273418803155e-06)	(2.0, 5.937273418803155e-06)	(3.0, 5.937273418803155e-06)	(4.0, 5.937273418803155e-06)	(5.0, 4.452955064102366e-06)	(6.0, 1.4843183547007887e-06)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 2.9686367094015774e-06)	(12.0, 5.937273418803155e-06)	(13.0, 1.632750190170868e-05)	(14.0, 2.8202048739314988e-05)	(15.0, 3.265500380341736e-05)	(16.0, 3.859227722222051e-05)	(17.0, 8.460614621794496e-05)	(18.0, 0.00015288479053418124)	(19.0, 0.00027014594055554356)	(20.0, 0.0005402918811110871)	(21.0, 0.0008549673723076543)	(22.0, 0.0011458937698290087)	(23.0, 0.0015629872274999306)	(24.0, 0.001983049321880254)	(25.0, 0.0027073966789742387)	(26.0, 0.003681109519657956)	(27.0, 0.004688961682499791)	(28.0, 0.006137656396687761)	(29.0, 0.008178594134401345)	(30.0, 0.011493077020448206)	(31.0, 0.015209810180618982)	(32.0, 0.01735168156645222)	(33.0, 0.020998651763952058)	(34.0, 0.03366582460296859)	(35.0, 0.04770599192008335)	(36.0, 0.057977474934612805)	(37.0, 0.06992326905324475)	(38.0, 0.08136291061292374)	(39.0, 0.13061704657696002)	(40.0, 0.18233069805473548)	(41.0, 0.1977497971233673)	(42.0, 0.244427156423643)	(43.0, 0.2929539763938759)	(44.0, 0.44113347774365563)	(45.0, 1.2271973077077445)	(46.0, 1.901413296690065)	(47.0, 4.074244594765652)	(48.0, 6.672457784204811)	(49.0, 7.129258242182333)	(50.0, 8.391816466054113)	(51.0, 9.62669363692908)	(52.0, 10.559069695752736)	(53.0, 9.635388773850918)	(54.0, 7.753197399854228)	(55.0, 6.9715197306282795)	(56.0, 5.865738180016705)	(57.0, 5.413987373081875)	(58.0, 4.264958722887738)	(59.0, 3.183858417878128)	(60.0, 2.102949589936274)	(61.0, 1.0137048301144207)	(62.0, 0.8028173312335968)	(63.0, 0.49564061636497797)	(64.0, 0.2707871660847743)	(65.0, 0.1868741965384746)	(66.0, 0.1406005718306775)	(67.0, 0.09753307476903413)	(68.0, 0.06685666733243292)	(69.0, 0.04570661509630138)	(70.0, 0.03428478535687882)	(71.0, 0.02792893416205004)	(72.0, 0.02373276617331091)	(73.0, 0.020557809212605922)	(74.0, 0.01793056572478553)	(75.0, 0.01544730111737111)	(76.0, 0.012307967797178939)	(77.0, 0.009808375687862811)	(78.0, 0.008533346221174834)	(79.0, 0.007835716594465462)	(80.0, 0.00756408633555522)	(81.0, 0.007296909031709077)	(82.0, 0.0067328680569227785)	(83.0, 0.00607828366249973)	(84.0, 0.005649315657991202)	(85.0, 0.004862626929999784)	(86.0, 0.003599472010149413)	(87.0, 0.0027519262296152626)	(88.0, 0.002410533008034081)	(89.0, 0.0014516633508973714)	(90.0, 0.000534354607692284)	(91.0, 0.0003532677684187877)	(92.0, 0.0002538184386538349)	(93.0, 0.00021522616143161436)	(94.0, 0.00017663388420939384)	(95.0, 0.00013655728863247256)	(96.0, 0.00012171410508546467)	(97.0, 9.202773799144891e-05)	(98.0, 3.1170685448716566e-05)	(99.0, 0.0)	(100.0, 0.0)
SRR25680451	(0.0, 1.9819568920742386e-05)	(1.0, 2.1471199664137584e-05)	(2.0, 1.651630743395199e-05)	(3.0, 9.909784460371193e-06)	(4.0, 8.258153716975995e-06)	(5.0, 6.606522973580795e-06)	(6.0, 4.9548922301855965e-06)	(7.0, 4.9548922301855965e-06)	(8.0, 6.606522973580795e-06)	(9.0, 1.1561415203766391e-05)	(10.0, 2.1471199664137584e-05)	(11.0, 3.138098412450878e-05)	(12.0, 5.450381453204156e-05)	(13.0, 8.588479865655034e-05)	(14.0, 0.00010735599832068794)	(15.0, 0.00012387230575463992)	(16.0, 0.00018333101251686708)	(17.0, 0.0003022484260413214)	(18.0, 0.0004178625780789853)	(19.0, 0.0005450381453204156)	(20.0, 0.0008439833098749466)	(21.0, 0.0012304649038294233)	(22.0, 0.0016037334518367381)	(23.0, 0.0021785009505382673)	(24.0, 0.003055516875281118)	(25.0, 0.0043949894081746245)	(26.0, 0.005987161444807596)	(27.0, 0.00793938898350072)	(28.0, 0.01258377463392802)	(29.0, 0.017546925017830593)	(30.0, 0.023040248870363024)	(31.0, 0.03111507157482215)	(32.0, 0.03734502273890884)	(33.0, 0.04335035212189379)	(34.0, 0.05375892906677032)	(35.0, 0.0662551672712984)	(36.0, 0.07901236313328293)	(37.0, 0.09309416685147037)	(38.0, 0.10888045349684168)	(39.0, 0.14579605224246778)	(40.0, 0.2058311781341399)	(41.0, 0.24959443794188244)	(42.0, 0.2826204462868129)	(43.0, 0.3082042065020045)	(44.0, 0.3310066205453186)	(45.0, 0.5691618639584459)	(46.0, 0.8223238243060619)	(47.0, 1.6948142808120097)	(48.0, 2.84386369877651)	(49.0, 3.127795539873578)	(50.0, 2.885289901082348)	(51.0, 2.658611839705074)	(52.0, 11.316483319413114)	(53.0, 20.757298791612445)	(54.0, 21.526278246168328)	(55.0, 14.359087745542368)	(56.0, 5.909843654817036)	(57.0, 4.59904343162887)	(58.0, 2.635720237601617)	(59.0, 0.6579865653382396)	(60.0, 0.49523982677630696)	(61.0, 0.27026294506473)	(62.0, 0.15197810611499601)	(63.0, 0.11668110549789722)	(64.0, 0.08542399367914308)	(65.0, 0.06705455655110168)	(66.0, 0.05397364106341171)	(67.0, 0.041320497938261085)	(68.0, 0.033002885514522864)	(69.0, 0.02603795866962531)	(70.0, 0.01996326079541777)	(71.0, 0.01578628664537131)	(72.0, 0.012970256227882497)	(73.0, 0.010720735155378237)	(74.0, 0.009212796286658418)	(75.0, 0.009437418067760167)	(76.0, 0.009154989210639588)	(77.0, 0.00830439937779106)	(78.0, 0.008382026022730634)	(79.0, 0.01004852144281639)	(80.0, 0.01229143599234707)	(81.0, 0.01288271979848255)	(82.0, 0.012142789225441502)	(83.0, 0.008687577710258746)	(84.0, 0.004261207317959613)	(85.0, 0.0024609298076588466)	(86.0, 0.002008382983968562)	(87.0, 0.0016136432362971092)	(88.0, 0.0013113948102557878)	(89.0, 0.0009414295237352634)	(90.0, 0.0006573490358712891)	(91.0, 0.0005747674987015292)	(92.0, 0.0005714642372147388)	(93.0, 0.0005384316223468349)	(94.0, 0.0005351283608600445)	(95.0, 0.000573115867958134)	(96.0, 0.0005714642372147388)	(97.0, 0.0004046495321318237)	(98.0, 0.0001271755672414303)	(99.0, 1.651630743395199e-05)	(100.0, 1.651630743395199e-05)
