"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-223-5p",103.035102918243,-8.84837100291384,0.96199480694346,-9.19794050762885,3.64875695996003e-20,2.20825811847581e-19
"hsa-mir-182",54.8406440298081,9.01381831149505,0.980891818795723,9.18941124675874,3.94997316870048e-20,2.36591176393297e-19
"hsa-miR-185-5p",119.133130024028,-8.66087187733441,0.943718201149403,-9.17739200831974,4.41658042454371e-20,2.61840125169377e-19
"hsa-mir-139",108.237213721612,9.99408095950861,1.0897379583891,9.17108639060564,4.6827561672976e-20,2.74816296282819e-19
"hsa-miR-215-5p",48.405035047628,-7.5106752598347,0.82084605397064,-9.14991943191255,5.697602511919e-20,3.31030705942494e-19
"hsa-mir-30c-1",16.381936104315,7.27101927500236,0.801951735075137,9.06665445934988,1.22727369878983e-19,6.99064724506758e-19
"hsa-mir-30c-2",16.381936104315,7.27101927500236,0.801951735075137,9.06665445934988,1.22727369878983e-19,6.99064724506758e-19
"hsa-mir-142",102.651598220788,9.91758645591065,1.09795944455411,9.03274388239202,1.67420178058696e-19,9.44379839340797e-19
"hsa-mir-9-1",203.93129327922,10.9072040851173,1.20898154164175,9.0218119213845,1.85003637169396e-19,1.01857092837681e-18
"hsa-mir-9-2",203.946162074896,10.9073092118502,1.20899368342053,9.02180827032181,1.85009804276675e-19,1.01857092837681e-18
"hsa-mir-9-3",203.961975746983,10.9074206981696,1.20907114773593,9.0213224578177,1.85832217569608e-19,1.01857092837681e-18
"hsa-miR-134-5p",96.7127559957321,-8.55280196891404,0.953948558909542,-8.96568466824956,3.0835910740321e-19,1.67436113459126e-18
"hsa-miR-106a-5p",131.478676956798,-11.4913994007592,1.28345058827731,-8.95351913483738,3.44326142816847e-19,1.8523471201536e-18
"hsa-miR-205-5p",21.5386293713104,-7.83680306309027,0.883697080169559,-8.86820069789819,7.43372610826234e-19,3.96238061367011e-18
