Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR25680461	(0.0, 9.66319980047425e-06)	(1.0, 9.66319980047425e-06)	(2.0, 7.247399850355687e-06)	(3.0, 7.247399850355687e-06)	(4.0, 9.66319980047425e-06)	(5.0, 9.66319980047425e-06)	(6.0, 9.66319980047425e-06)	(7.0, 2.1742199551067063e-05)	(8.0, 3.8652799201897e-05)	(9.0, 4.3484399102134125e-05)	(10.0, 0.00015219539685746943)	(11.0, 0.00027056959441327903)	(12.0, 0.0002850643941139904)	(13.0, 0.0003116381935652946)	(14.0, 0.00044209139087169697)	(15.0, 0.0004734967902232383)	(16.0, 0.0006860871858336717)	(17.0, 0.001524369768524813)	(18.0, 0.0027250223437337386)	(19.0, 0.005254364891507874)	(20.0, 0.008307936028457736)	(21.0, 0.012093494550293524)	(22.0, 0.015470782880559275)	(23.0, 0.018918129409378464)	(24.0, 0.028663466408156747)	(25.0, 0.048059924207658686)	(26.0, 0.06854832358461421)	(27.0, 0.08146077431799793)	(28.0, 0.12867758434306523)	(29.0, 0.18506718677873274)	(30.0, 0.265414277319726)	(31.0, 0.46850816332624345)	(32.0, 0.6071823278628993)	(33.0, 0.6459196800630504)	(34.0, 0.7747011438039708)	(35.0, 0.8902077868189896)	(36.0, 1.2672755062332954)	(37.0, 1.6652350636162265)	(38.0, 1.7721825274079752)	(39.0, 3.307077936315455)	(40.0, 4.701460756924238)	(41.0, 4.749356406735289)	(42.0, 4.905221403716988)	(43.0, 4.124137716444804)	(44.0, 3.346883072093558)	(45.0, 3.990000424214471)	(46.0, 4.536319088134083)	(47.0, 4.526370823939495)	(48.0, 4.35185343554293)	(49.0, 4.124364801640116)	(50.0, 3.8335314772452422)	(51.0, 3.542698152850369)	(52.0, 3.391693745368308)	(53.0, 3.1362470586427706)	(54.0, 3.069628959218301)	(55.0, 2.996497863128312)	(56.0, 2.8780705179736)	(57.0, 2.6913654188286866)	(58.0, 2.1922780597338423)	(59.0, 1.9251872172487343)	(60.0, 2.1347940999207715)	(61.0, 2.3179165677396587)	(62.0, 2.2767295943900874)	(63.0, 1.9357877474298548)	(64.0, 1.3607766275026842)	(65.0, 1.0217964101019477)	(66.0, 0.822855284209684)	(67.0, 0.6075761032547686)	(68.0, 0.4436519976394736)	(69.0, 0.28725069306884765)	(70.0, 0.2225700652043733)	(71.0, 0.19019351427288433)	(72.0, 0.16609590977045166)	(73.0, 0.1344513462238486)	(74.0, 0.10448334784262785)	(75.0, 0.08276772209101207)	(76.0, 0.06756509300491596)	(77.0, 0.06575324304232703)	(78.0, 0.06355969668761938)	(79.0, 0.05995290736209237)	(80.0, 0.055447440455121254)	(81.0, 0.04985003197069653)	(82.0, 0.045107816668613805)	(83.0, 0.03558473326524643)	(84.0, 0.024513122093853056)	(85.0, 0.020314461780546994)	(86.0, 0.02008496078528573)	(87.0, 0.01877559721232147)	(88.0, 0.016881610051428516)	(89.0, 0.015446624881058088)	(90.0, 0.011907477954134396)	(91.0, 0.00916071341084959)	(92.0, 0.007223241850854502)	(93.0, 0.004249392112258552)	(94.0, 0.003181608534306147)	(95.0, 0.003123629335503302)	(96.0, 0.0029955919381470177)	(97.0, 0.002959354938895239)	(98.0, 0.0016161701666293183)	(99.0, 0.000309222393615176)	(100.0, 0.000309222393615176)
SRR25680462	(0.0, 1.3234978327171534e-05)	(1.0, 1.3234978327171534e-05)	(2.0, 2.426412693314781e-05)	(3.0, 3.5293275539124085e-05)	(4.0, 3.5293275539124085e-05)	(5.0, 3.97049349815146e-05)	(6.0, 0.00014117310215649634)	(7.0, 0.0002448470990526733)	(8.0, 0.0002558762476586496)	(9.0, 0.0002448470990526733)	(10.0, 0.0004963116872689325)	(11.0, 0.0007654229132547535)	(12.0, 0.0009396834612291787)	(13.0, 0.001303645365226396)	(14.0, 0.0022940629100430656)	(15.0, 0.003048456674691843)	(16.0, 0.0032734513062537586)	(17.0, 0.004071961665326441)	(18.0, 0.005980004374160337)	(19.0, 0.009352718017867882)	(20.0, 0.014443773014386532)	(21.0, 0.021420812422527122)	(22.0, 0.025746444505791017)	(23.0, 0.033197737303988596)	(24.0, 0.047520189683709385)	(25.0, 0.07390411897892583)	(26.0, 0.10396957807881717)	(27.0, 0.12313382669656155)	(28.0, 0.18543086968255795)	(29.0, 0.263122398292776)	(30.0, 0.34813728157736235)	(31.0, 0.4853619485329192)	(32.0, 0.5635211130440307)	(33.0, 0.5955585839146705)	(34.0, 0.7309722646691261)	(35.0, 0.8745739853486584)	(36.0, 1.3834986069633852)	(37.0, 1.9097742851650341)	(38.0, 2.051562813813744)	(39.0, 3.037515759274714)	(40.0, 4.065227267187632)	(41.0, 4.8370669391013426)	(42.0, 5.561644503408724)	(43.0, 5.364006572049072)	(44.0, 5.175225047020017)	(45.0, 5.298074321682545)	(46.0, 4.853610662010307)	(47.0, 4.409735958873629)	(48.0, 4.0845679821830725)	(49.0, 3.725915510324772)	(50.0, 3.476996449606772)	(51.0, 3.2280773888887726)	(52.0, 3.077330985742289)	(53.0, 2.849334219929826)	(54.0, 2.795584767113461)	(55.0, 2.5229971534870366)	(56.0, 2.181470743584096)	(57.0, 2.027488388236619)	(58.0, 1.8232329677133805)	(59.0, 1.7832545098464376)	(60.0, 1.9315722944698859)	(61.0, 1.9881959434129677)	(62.0, 1.9286870691945623)	(63.0, 1.6860612406711324)	(64.0, 1.2255964922013443)	(65.0, 0.9346872569106716)	(66.0, 0.7795644875973363)	(67.0, 0.6094222237123827)	(68.0, 0.4895111142384874)	(69.0, 0.3799100528814588)	(70.0, 0.29413636417278133)	(71.0, 0.2457536950680846)	(72.0, 0.21959917206387244)	(73.0, 0.18951386049649036)	(74.0, 0.15115668747462607)	(75.0, 0.11790601025732877)	(76.0, 0.09579918479150994)	(77.0, 0.0903309329126669)	(78.0, 0.08352153656333715)	(79.0, 0.07395044140307093)	(80.0, 0.06419405654622433)	(81.0, 0.05267080208270031)	(82.0, 0.04784665248244628)	(83.0, 0.03948435200939507)	(84.0, 0.030927938520878672)	(85.0, 0.030517654192736353)	(86.0, 0.030491184236082013)	(87.0, 0.028153004731615045)	(88.0, 0.025997909094007277)	(89.0, 0.022342849245986743)	(90.0, 0.014957731339425026)	(91.0, 0.01015784586610415)	(92.0, 0.00988873464011833)	(93.0, 0.008190245754797983)	(94.0, 0.005823390463955474)	(95.0, 0.005042526742652354)	(96.0, 0.0050248801048827915)	(97.0, 0.0044315119098812675)	(98.0, 0.002174948105098522)	(99.0, 0.0005117524953172992)	(100.0, 0.0005117524953172992)
SRR25680463	(0.0, 0.0002493597505053019)	(1.0, 0.0002493597505053019)	(2.0, 0.0001760186474155072)	(3.0, 0.00011001165463469201)	(4.0, 0.00011734576494367146)	(5.0, 9.534343401673306e-05)	(6.0, 5.133877216285627e-05)	(7.0, 3.667055154489733e-05)	(8.0, 3.667055154489733e-05)	(9.0, 3.667055154489733e-05)	(10.0, 0.00029336441235917866)	(11.0, 0.000564726493791419)	(12.0, 0.0005867288247183573)	(13.0, 0.001085448325728961)	(14.0, 0.0016795112607562977)	(15.0, 0.0017895229153909898)	(16.0, 0.001980209783424456)	(17.0, 0.003131665101934232)	(18.0, 0.00686472724920478)	(19.0, 0.012291968877849587)	(20.0, 0.02022014212185639)	(21.0, 0.02961513742765909)	(22.0, 0.0363991894634651)	(23.0, 0.04877183355471345)	(24.0, 0.06836857630030659)	(25.0, 0.09640688001153509)	(26.0, 0.12917568487205536)	(27.0, 0.15425834212876513)	(28.0, 0.21045229531616577)	(29.0, 0.2794002663308817)	(30.0, 0.3616669816667044)	(31.0, 0.5135270697244333)	(32.0, 0.6151338339450348)	(33.0, 0.70040020039723)	(34.0, 0.8616919543123065)	(35.0, 0.9941166500512398)	(36.0, 1.5166940118969539)	(37.0, 2.050844599810237)	(38.0, 2.1939550942693535)	(39.0, 2.9026501734260397)	(40.0, 3.306686310347718)	(41.0, 3.161045547832004)	(42.0, 3.3001809545036536)	(43.0, 3.08209385035584)	(44.0, 3.030073005934249)	(45.0, 3.4504642088449513)	(46.0, 3.7070627262252165)	(47.0, 4.18300248061613)	(48.0, 4.809555524312246)	(49.0, 5.0264765049209315)	(50.0, 4.930480335086699)	(51.0, 4.834484165252467)	(52.0, 4.619455385103498)	(53.0, 4.001563925682286)	(54.0, 3.5522543258232777)	(55.0, 3.321589222495565)	(56.0, 3.1011992077107315)	(57.0, 2.8474243227994243)	(58.0, 2.374095511678507)	(59.0, 2.09990979777731)	(60.0, 1.912046562212801)	(61.0, 1.6947148714268123)	(62.0, 1.5639770210589443)	(63.0, 1.3159007398577138)	(64.0, 1.0720929108563095)	(65.0, 0.9325907986692109)	(66.0, 0.7668912444584379)	(67.0, 0.5946349956314372)	(68.0, 0.49236816148302753)	(69.0, 0.41471460153155293)	(70.0, 0.3369436958151346)	(71.0, 0.28665370142646246)	(72.0, 0.2554617302823728)	(73.0, 0.21761038697772975)	(74.0, 0.18110851996993893)	(75.0, 0.15157405775567862)	(76.0, 0.13496963201614914)	(77.0, 0.12763552170716966)	(78.0, 0.1145808053571862)	(79.0, 0.10817079294713815)	(80.0, 0.10808278362343039)	(81.0, 0.10299291106899865)	(82.0, 0.09277649540859025)	(83.0, 0.07283504947847508)	(84.0, 0.05133877216285627)	(85.0, 0.039882891860230335)	(86.0, 0.03513772249032063)	(87.0, 0.033450877119255346)	(88.0, 0.03138999212243212)	(89.0, 0.028669037197800736)	(90.0, 0.02407788414437959)	(91.0, 0.020711527512558014)	(92.0, 0.021752971176433097)	(93.0, 0.02239837288362329)	(94.0, 0.021650293632107385)	(95.0, 0.02154028197747269)	(96.0, 0.021518279646545752)	(97.0, 0.013802795601499355)	(98.0, 0.0038504079122142197)	(99.0, 0.0016135042679754825)	(100.0, 0.0016135042679754825)
SRR25680465	(0.0, 0.0)	(1.0, 0.0)	(2.0, 2.839974077852607e-06)	(3.0, 5.679948155705214e-06)	(4.0, 5.679948155705214e-06)	(5.0, 2.839974077852607e-06)	(6.0, 0.0)	(7.0, 2.839974077852607e-06)	(8.0, 5.679948155705214e-06)	(9.0, 5.679948155705214e-06)	(10.0, 5.679948155705214e-06)	(11.0, 1.1359896311410428e-05)	(12.0, 1.703984446711564e-05)	(13.0, 2.2719792622820857e-05)	(14.0, 3.691966301208389e-05)	(15.0, 5.395950747919953e-05)	(16.0, 8.803919641343081e-05)	(17.0, 0.00033511694118660765)	(18.0, 0.0006901137009181835)	(19.0, 0.0014313469352377139)	(20.0, 0.007111295090942928)	(21.0, 0.03192982855729686)	(22.0, 0.06230335131993049)	(23.0, 0.08115225927463825)	(24.0, 0.09108364862488881)	(25.0, 0.09572700624217782)	(26.0, 0.09400030200284344)	(27.0, 0.10382377233813561)	(28.0, 0.15198405275036012)	(29.0, 0.20673591299728056)	(30.0, 0.2518091415868793)	(31.0, 0.3454430869336797)	(32.0, 0.4201770047923711)	(33.0, 0.5218594366758058)	(34.0, 0.760817695560402)	(35.0, 0.9921165443570298)	(36.0, 1.230515328348289)	(37.0, 1.3885769256252538)	(38.0, 1.5495580162542508)	(39.0, 1.913872730935261)	(40.0, 2.100351108835219)	(41.0, 2.174854988793604)	(42.0, 2.3056613548454177)	(43.0, 2.4054722438115475)	(44.0, 2.636637613826516)	(45.0, 3.633252677122864)	(46.0, 4.366570903687419)	(47.0, 4.3735118003336915)	(48.0, 4.837998080688719)	(49.0, 5.194460267044467)	(50.0, 5.188132804799011)	(51.0, 5.181805342553555)	(52.0, 4.565641726648576)	(53.0, 3.982759766961951)	(54.0, 4.026532287423893)	(55.0, 4.073238501108258)	(56.0, 4.046062789157285)	(57.0, 3.7724085669635645)	(58.0, 3.0607025431314674)	(59.0, 2.5731783930568994)	(60.0, 2.4472823421856935)	(61.0, 2.2970363535709795)	(62.0, 2.1253343607980884)	(63.0, 1.6106856183059504)	(64.0, 1.164366652126946)	(65.0, 0.9808248074234878)	(66.0, 0.8148425224433922)	(67.0, 0.6789071632069771)	(68.0, 0.5749158323982482)	(69.0, 0.47166005487568313)	(70.0, 0.3608641461764193)	(71.0, 0.2805752390214483)	(72.0, 0.22904390937881275)	(73.0, 0.184530155682551)	(74.0, 0.13669363231520168)	(75.0, 0.10582027411486598)	(76.0, 0.09826310309370019)	(77.0, 0.10607019183371702)	(78.0, 0.10552775678484716)	(79.0, 0.09006125795686187)	(80.0, 0.07099083202408162)	(81.0, 0.05244012134754839)	(82.0, 0.04783084341919361)	(83.0, 0.04523510711203633)	(84.0, 0.03217974627614789)	(85.0, 0.018536510806143967)	(86.0, 0.011152578203727188)	(87.0, 0.007719049543603386)	(88.0, 0.008832319382121607)	(89.0, 0.008820959485810197)	(90.0, 0.008590921585504136)	(91.0, 0.00845460282976721)	(92.0, 0.006832977631313372)	(93.0, 0.003084211848547931)	(94.0, 0.0009343514716135077)	(95.0, 0.0009286715234578024)	(96.0, 0.0009201516012242447)	(97.0, 0.0005225552303248797)	(98.0, 7.667930010202038e-05)	(99.0, 2.839974077852607e-05)	(100.0, 2.839974077852607e-05)
SRR25680466	(0.0, 0.00010857053790526583)	(1.0, 0.00010857053790526583)	(2.0, 7.690413101622995e-05)	(3.0, 3.619017930175528e-05)	(4.0, 2.714263447631646e-05)	(5.0, 1.809508965087764e-05)	(6.0, 6.785658619079115e-06)	(7.0, 9.04754482543882e-06)	(8.0, 0.00019226032754057488)	(9.0, 0.0003709493378429916)	(10.0, 0.0005179719412563723)	(11.0, 0.0006717802032888324)	(12.0, 0.0006876134067333502)	(13.0, 0.0006265424791616382)	(14.0, 0.0006310662515743576)	(15.0, 0.0006061855033044008)	(16.0, 0.0007011847239715085)	(17.0, 0.0010743959480208599)	(18.0, 0.0022935526132487408)	(19.0, 0.004048776309383871)	(20.0, 0.007651961036114881)	(21.0, 0.01356226969333279)	(22.0, 0.019269008591978325)	(23.0, 0.0260116913731366)	(24.0, 0.03422460018842869)	(25.0, 0.04437820736877741)	(26.0, 0.057137507458852495)	(27.0, 0.07151631807268115)	(28.0, 0.09551266883595126)	(29.0, 0.12734419341805137)	(30.0, 0.17188073282127397)	(31.0, 0.26823256143978463)	(32.0, 0.33947292939528995)	(33.0, 0.39244178057582146)	(34.0, 0.5308058835912574)	(35.0, 0.6491884838597116)	(36.0, 1.5413397364617571)	(37.0, 2.4367209625664845)	(38.0, 2.5277731918034942)	(39.0, 3.514055100769405)	(40.0, 3.9051397496214113)	(41.0, 3.5106803665495163)	(42.0, 3.705317936492976)	(43.0, 3.35750995642725)	(44.0, 3.037824007565195)	(45.0, 3.519958623768004)	(46.0, 4.027883266495727)	(47.0, 4.25088262758073)	(48.0, 4.403856253603043)	(49.0, 4.440449048649531)	(50.0, 4.348926347081598)	(51.0, 4.257403645513666)	(52.0, 4.155664003951606)	(53.0, 3.8448084588391787)	(54.0, 3.751182203099331)	(55.0, 3.683302998046477)	(56.0, 3.4845714140695065)	(57.0, 3.226942575165136)	(58.0, 2.606063859064223)	(59.0, 2.1717183746293816)	(60.0, 2.0960718523438877)	(61.0, 2.1004915779911144)	(62.0, 2.0313298834592537)	(63.0, 1.6700614185794815)	(64.0, 1.2080575896132737)	(65.0, 0.9416051326178941)	(66.0, 0.708771090307639)	(67.0, 0.48240151877515963)	(68.0, 0.37780963870688056)	(69.0, 0.29608090441248536)	(70.0, 0.23427712570991277)	(71.0, 0.19966800486640293)	(72.0, 0.16836576165659098)	(73.0, 0.13606376474356804)	(74.0, 0.11115361195292862)	(75.0, 0.08472573351782182)	(76.0, 0.06248686833689321)	(77.0, 0.05713524557264615)	(78.0, 0.053599917432105924)	(79.0, 0.05153707721190587)	(80.0, 0.04955792678134113)	(81.0, 0.04615378804076977)	(82.0, 0.043163574475962245)	(83.0, 0.034695072519351514)	(84.0, 0.023937541721904758)	(85.0, 0.020576378819254233)	(86.0, 0.021863392070672907)	(87.0, 0.02182720189137115)	(88.0, 0.021126017167399643)	(89.0, 0.02006066876420422)	(90.0, 0.012734419341805137)	(91.0, 0.005887689795154312)	(92.0, 0.004887936091943322)	(93.0, 0.0042274653196862876)	(94.0, 0.004498891664449453)	(95.0, 0.005098291509134775)	(96.0, 0.005193290729801883)	(97.0, 0.005046268126388501)	(98.0, 0.003229973502681658)	(99.0, 0.001560701482388196)	(100.0, 0.001560701482388196)
SRR25680467	(0.0, 3.873285766027279e-06)	(1.0, 3.873285766027279e-06)	(2.0, 0.00019366428830136395)	(3.0, 0.00038345529083670064)	(4.0, 0.00038345529083670064)	(5.0, 0.000381518647953687)	(6.0, 0.0003795820050706733)	(7.0, 0.00022465057442958217)	(8.0, 0.0001781711452372548)	(9.0, 0.00028662314668601865)	(10.0, 0.00028662314668601865)	(11.0, 0.0003234193614632778)	(12.0, 0.00036021557624053694)	(13.0, 0.0006410287942775147)	(14.0, 0.001235578159362702)	(15.0, 0.001938579525896653)	(16.0, 0.0026338343208985497)	(17.0, 0.004039837053966452)	(18.0, 0.006904131877943624)	(19.0, 0.010581816712786525)	(20.0, 0.015758463139081982)	(21.0, 0.021804662219850567)	(22.0, 0.0258135129876888)	(23.0, 0.03513263854075043)	(24.0, 0.055010341092002424)	(25.0, 0.08907782604709535)	(26.0, 0.12745821470265967)	(27.0, 0.1532504246186353)	(28.0, 0.20557076874613178)	(29.0, 0.27468567995512255)	(30.0, 0.3446410941753412)	(31.0, 0.4696630121311698)	(32.0, 0.5531207005317595)	(33.0, 0.6202350596425972)	(34.0, 0.8061237267686613)	(35.0, 0.9724426175618728)	(36.0, 1.229059419418478)	(37.0, 1.5206229420990645)	(38.0, 1.6866184135308124)	(39.0, 2.8695063299753625)	(40.0, 4.102479704660411)	(41.0, 4.343369029664062)	(42.0, 4.51597038996977)	(43.0, 3.9661168059816543)	(44.0, 3.4257585820489553)	(45.0, 3.6468612267168563)	(46.0, 3.7805186352880424)	(47.0, 3.855257557429305)	(48.0, 3.8784101230957333)	(49.0, 3.816077335263056)	(50.0, 3.7937730191793877)	(51.0, 3.77146870309572)	(52.0, 3.7844887531982203)	(53.0, 3.637867457168141)	(54.0, 3.487492947230781)	(55.0, 3.2346099928526257)	(56.0, 2.961200560557409)	(57.0, 2.6840553441408592)	(58.0, 2.2741455115221925)	(59.0, 2.1487788711331874)	(60.0, 2.11948327424184)	(61.0, 2.003197552331286)	(62.0, 1.9122373094019016)	(63.0, 1.6556708602602548)	(64.0, 1.2504147804894694)	(65.0, 1.0367236681348615)	(66.0, 0.8599720821308556)	(67.0, 0.6647797825947939)	(68.0, 0.5596045809040892)	(69.0, 0.4613799905205204)	(70.0, 0.3846773124958822)	(71.0, 0.3435410810177895)	(72.0, 0.3175261571702673)	(73.0, 0.2812644558287199)	(74.0, 0.24020762670883075)	(75.0, 0.21777355555200073)	(76.0, 0.20071754168129963)	(77.0, 0.1899130110369665)	(78.0, 0.17894192910469425)	(79.0, 0.1666093872256634)	(80.0, 0.15249513389426)	(81.0, 0.14023231115901763)	(82.0, 0.13318099442196496)	(83.0, 0.12276960228288364)	(84.0, 0.11413411166752584)	(85.0, 0.11426386674068774)	(86.0, 0.11085343862370073)	(87.0, 0.10779547951142218)	(88.0, 0.1152244416106625)	(89.0, 0.11928751837922513)	(90.0, 0.1101000845422084)	(91.0, 0.1006395840586868)	(92.0, 0.09165356108150349)	(93.0, 0.05896109257335025)	(94.0, 0.033846707666429374)	(95.0, 0.03391061688156882)	(96.0, 0.034321185172767714)	(97.0, 0.024794838831223628)	(98.0, 0.01035522949547393)	(99.0, 0.005441966501268327)	(100.0, 0.005441966501268327)
SRR25680468	(0.0, 0.0)	(1.0, 0.0)	(2.0, 2.4829404609747805e-06)	(3.0, 7.448821382924342e-06)	(4.0, 9.931761843899122e-06)	(5.0, 9.931761843899122e-06)	(6.0, 9.931761843899122e-06)	(7.0, 1.7380583226823464e-05)	(8.0, 0.0002557428674804024)	(9.0, 0.0004916222112730065)	(10.0, 0.0004990710326559309)	(11.0, 0.0005065198540388552)	(12.0, 0.0005735592464851742)	(13.0, 0.0005959057106339473)	(14.0, 0.0011570502548142476)	(15.0, 0.002026079416155421)	(16.0, 0.0026418486504771665)	(17.0, 0.0032700325871037857)	(18.0, 0.004081954117842539)	(19.0, 0.006485440484066127)	(20.0, 0.012176340020620324)	(21.0, 0.02087904633633693)	(22.0, 0.02751594618852252)	(23.0, 0.036228584266083025)	(24.0, 0.05393443269329418)	(25.0, 0.08600160874678348)	(26.0, 0.11863241228491404)	(27.0, 0.1373935104080395)	(28.0, 0.16910066009468744)	(29.0, 0.20582334951250442)	(30.0, 0.25058828308341874)	(31.0, 0.3360088837623341)	(32.0, 0.3912617578404059)	(33.0, 0.44349785925839336)	(34.0, 0.584521428620378)	(35.0, 0.7100663471486458)	(36.0, 0.950280904986112)	(37.0, 1.196417275823003)	(38.0, 1.3061260000911736)	(39.0, 1.691324417325879)	(40.0, 2.0301017797022003)	(41.0, 2.129650311604062)	(42.0, 2.309899374368526)	(43.0, 2.493222317423677)	(44.0, 2.6892653644604017)	(45.0, 3.282526743503411)	(46.0, 3.8587054921749138)	(47.0, 4.10256252366863)	(48.0, 4.434005279923232)	(49.0, 4.620667777898394)	(50.0, 4.62432763213787)	(51.0, 4.627987486377347)	(52.0, 4.514993831879307)	(53.0, 4.262863642769623)	(54.0, 4.115021918901801)	(55.0, 3.972272705919439)	(56.0, 3.779819990789284)	(57.0, 3.5346147226252587)	(58.0, 3.003620524462575)	(59.0, 2.6197703438981788)	(60.0, 2.448636155565953)	(61.0, 2.2066934711676485)	(62.0, 2.021629986849354)	(63.0, 1.7236671997705364)	(64.0, 1.411139483947641)	(65.0, 1.2695200088750225)	(66.0, 1.1165237006102173)	(67.0, 0.968977446657252)	(68.0, 0.8665462208801985)	(69.0, 0.7584340273284345)	(70.0, 0.6760153016668377)	(71.0, 0.6149498639696239)	(72.0, 0.5653655429639576)	(73.0, 0.5156347284710937)	(74.0, 0.46248738790392846)	(75.0, 0.419018549253643)	(76.0, 0.3715298299970393)	(77.0, 0.32832418303561717)	(78.0, 0.29764745364027373)	(79.0, 0.2697838957872148)	(80.0, 0.22694820695447784)	(81.0, 0.1694284082355361)	(82.0, 0.1291501480776032)	(83.0, 0.09321206784545424)	(84.0, 0.059863694514101964)	(85.0, 0.04927147050758355)	(86.0, 0.04151228156703735)	(87.0, 0.032687911168732986)	(88.0, 0.025904517829349886)	(89.0, 0.020086988329285977)	(90.0, 0.01466672930297803)	(91.0, 0.011384282013569369)	(92.0, 0.010728785731872026)	(93.0, 0.009643740750426047)	(94.0, 0.008779677470006825)	(95.0, 0.008675393970645883)	(96.0, 0.008754848065397076)	(97.0, 0.0064357816748466315)	(98.0, 0.0024506622349821086)	(99.0, 0.0007846091856680307)	(100.0, 0.0007846091856680307)
SRR25680469	(0.0, 8.587141758351156e-05)	(1.0, 8.587141758351156e-05)	(2.0, 7.806492507591961e-05)	(3.0, 6.830680944142966e-05)	(4.0, 6.635518631453166e-05)	(5.0, 6.830680944142966e-05)	(6.0, 0.00012880712637526736)	(7.0, 0.0003298243084457603)	(8.0, 0.0006362291393687447)	(9.0, 0.0009543437090531172)	(10.0, 0.0013368618419251233)	(11.0, 0.0019418650112635)	(12.0, 0.0028161921721137997)	(13.0, 0.004861493209102894)	(14.0, 0.00741811950533926)	(15.0, 0.010152343506123344)	(16.0, 0.014131703061868346)	(17.0, 0.020074395483272726)	(18.0, 0.03137234176488519)	(19.0, 0.046755035251095145)	(20.0, 0.07692908041606497)	(21.0, 0.10870735979134495)	(22.0, 0.12601240205754943)	(23.0, 0.14530419666693606)	(24.0, 0.17295479312882678)	(25.0, 0.22094130257299455)	(26.0, 0.27814142479924775)	(27.0, 0.34078657554954633)	(28.0, 0.4296830089797498)	(29.0, 0.5179471165168383)	(30.0, 0.6491547393381901)	(31.0, 0.8568425692564205)	(32.0, 0.9781652209400341)	(33.0, 1.073669850277914)	(34.0, 1.287411615135782)	(35.0, 1.486514254918788)	(36.0, 1.6484501838731487)	(37.0, 1.906837279381935)	(38.0, 2.1595978454158744)	(39.0, 3.038206867406588)	(40.0, 3.9274990743939413)	(41.0, 4.036717759444533)	(42.0, 4.095883166159573)	(43.0, 3.642794341018936)	(44.0, 3.128988568777375)	(45.0, 3.3541609902894844)	(46.0, 3.475991063986091)	(47.0, 3.4185977310702755)	(48.0, 3.2624151870940103)	(49.0, 3.043970010500318)	(50.0, 2.9778412124685065)	(51.0, 2.911712414436695)	(52.0, 2.8830196512250406)	(53.0, 2.9336642713680434)	(54.0, 2.8709078780995116)	(55.0, 2.5872101822579854)	(56.0, 2.4033946064279714)	(57.0, 2.1228878143989234)	(58.0, 1.7776573929894302)	(59.0, 1.6200774868543057)	(60.0, 1.515285083055518)	(61.0, 1.4091928982542166)	(62.0, 1.3160575393923906)	(63.0, 1.1472479937850952)	(64.0, 0.9530224601962073)	(65.0, 0.8407436300826389)	(66.0, 0.7198718033413388)	(67.0, 0.6174603797573668)	(68.0, 0.5661697723593607)	(69.0, 0.5063798462437139)	(70.0, 0.4768166591174632)	(71.0, 0.4767717717855445)	(72.0, 0.4718985688376802)	(73.0, 0.4832784832906224)	(74.0, 0.5333532294805711)	(75.0, 0.6641529630684012)	(76.0, 0.8110887166694241)	(77.0, 0.9447475781381597)	(78.0, 1.1261333831751859)	(79.0, 1.1405988137917538)	(80.0, 0.9234670795624641)	(81.0, 0.7222508319330275)	(82.0, 0.5182632794633958)	(83.0, 0.3475411431917403)	(84.0, 0.3080129683795484)	(85.0, 0.33677599002377095)	(86.0, 0.3576193250190415)	(87.0, 0.34867893947472184)	(88.0, 0.326826615322845)	(89.0, 0.2708404026815224)	(90.0, 0.18007041104949684)	(91.0, 0.11951544866810601)	(92.0, 0.1027275865305295)	(93.0, 0.07568394486110407)	(94.0, 0.053648168135298845)	(95.0, 0.046165645066771954)	(96.0, 0.04482097673233924)	(97.0, 0.040800633090929385)	(98.0, 0.02171375890986704)	(99.0, 0.006647228370214554)	(100.0, 0.006647228370214554)
